linie,richtung,kurs,seq_von,seq_nach,fahrweg_id,fw_no,fw_typ,fw_lang,halt_id_von,halt_id_nach
32,1,1,22,23,42291,1,1,HOLZ - STRV,2660,2662
32,1,1,21,22,42291,1,1,HOLZ - STRV,2722,2660
32,1,1,20,21,42291,1,1,HOLZ - STRV,701,2722
32,1,1,19,20,42291,1,1,HOLZ - STRV,2738,701
32,1,1,18,19,42291,1,1,HOLZ - STRV,1906,2738
32,1,1,17,18,42291,1,1,HOLZ - STRV,2247,1906
32,1,1,16,17,42291,1,1,HOLZ - STRV,2528,2247
32,1,1,15,16,42291,1,1,HOLZ - STRV,2650,2528
32,1,1,14,15,42291,1,1,HOLZ - STRV,2787,2650
32,1,1,13,14,42291,1,1,HOLZ - STRV,2287,2787
32,1,1,12,13,42291,1,1,HOLZ - STRV,2673,2287
32,1,1,11,12,42291,1,1,HOLZ - STRV,2752,2673
32,1,1,10,11,42291,1,1,HOLZ - STRV,1523,2752
32,2,6,13,14,38355,4,1,HARP - HOLZ für Ausfahrt,1598,2849
32,2,6,12,13,38355,4,1,HARP - HOLZ für Ausfahrt,1845,1598
32,2,6,11,12,38355,4,1,HARP - HOLZ für Ausfahrt,2457,1845
32,2,6,10,11,38355,4,1,HARP - HOLZ für Ausfahrt,2454,2457
32,2,6,9,10,38355,4,1,HARP - HOLZ für Ausfahrt,2429,2454
32,2,6,8,9,38355,4,1,HARP - HOLZ für Ausfahrt,2702,2429
32,2,6,7,8,38355,4,1,HARP - HOLZ für Ausfahrt,1525,2702
32,2,6,6,7,38355,4,1,HARP - HOLZ für Ausfahrt,1309,1525
32,2,6,5,6,38355,4,1,HARP - HOLZ für Ausfahrt,2749,1309
32,2,6,4,5,38355,4,1,HARP - HOLZ für Ausfahrt,1574,2749
32,2,6,3,4,38355,4,1,HARP - HOLZ für Ausfahrt,2893,1574
32,2,6,2,3,38355,4,1,HARP - HOLZ für Ausfahrt,2756,2893
32,2,6,1,2,38355,4,1,HARP - HOLZ für Ausfahrt,2526,2756
32,2,2,13,14,38355,4,1,HARP - HOLZ für Ausfahrt,1598,2849
32,2,2,12,13,38355,4,1,HARP - HOLZ für Ausfahrt,1845,1598
32,2,2,11,12,38355,4,1,HARP - HOLZ für Ausfahrt,2457,1845
32,2,2,10,11,38355,4,1,HARP - HOLZ für Ausfahrt,2454,2457
32,2,2,9,10,38355,4,1,HARP - HOLZ für Ausfahrt,2429,2454
32,2,2,8,9,38355,4,1,HARP - HOLZ für Ausfahrt,2702,2429
32,2,2,7,8,38355,4,1,HARP - HOLZ für Ausfahrt,1525,2702
32,2,2,6,7,38355,4,1,HARP - HOLZ für Ausfahrt,1309,1525
32,2,2,5,6,38355,4,1,HARP - HOLZ für Ausfahrt,2749,1309
32,2,2,4,5,38355,4,1,HARP - HOLZ für Ausfahrt,1574,2749
32,2,2,3,4,38355,4,1,HARP - HOLZ für Ausfahrt,2893,1574
32,2,2,2,3,38355,4,1,HARP - HOLZ für Ausfahrt,2756,2893
32,2,2,1,2,38355,4,1,HARP - HOLZ für Ausfahrt,2526,2756
32,2,7,25,26,42292,2,1,STRV - HOLZ,1598,2849
32,1,7,4,5,43649,5,1,HERD - MILA für Ausfahrt  via HARP,2527,2650
32,1,7,3,4,43649,5,1,HERD - MILA für Ausfahrt  via HARP,2529,2527
32,1,7,2,3,43649,5,1,HERD - MILA für Ausfahrt  via HARP,2526,2529
32,1,7,1,2,43649,5,1,HERD - MILA für Ausfahrt  via HARP,2868,2526
32,2,7,24,25,42292,2,1,STRV - HOLZ,1845,1598
32,2,7,23,24,42292,2,1,STRV - HOLZ,2457,1845
32,2,7,22,23,42292,2,1,STRV - HOLZ,2454,2457
32,2,7,21,22,42292,2,1,STRV - HOLZ,2429,2454
32,2,7,20,21,42292,2,1,STRV - HOLZ,2702,2429
32,2,7,19,20,42292,2,1,STRV - HOLZ,1525,2702
32,2,7,18,19,42292,2,1,STRV - HOLZ,1309,1525
32,2,7,17,18,42292,2,1,STRV - HOLZ,1523,1309
32,2,7,16,17,42292,2,1,STRV - HOLZ,2752,1523
32,2,7,15,16,42292,2,1,STRV - HOLZ,2673,2752
32,2,7,14,15,42292,2,1,STRV - HOLZ,2287,2673
32,2,7,13,14,42292,2,1,STRV - HOLZ,2787,2287
32,2,7,12,13,42292,2,1,STRV - HOLZ,2650,2787
32,2,7,11,12,42292,2,1,STRV - HOLZ,2528,2650
32,2,7,10,11,42292,2,1,STRV - HOLZ,2247,2528
32,2,7,9,10,42292,2,1,STRV - HOLZ,1906,2247
32,2,7,8,9,42292,2,1,STRV - HOLZ,2738,1906
32,2,7,7,8,42292,2,1,STRV - HOLZ,701,2738
32,2,7,6,7,42292,2,1,STRV - HOLZ,2722,701
32,2,7,5,6,42292,2,1,STRV - HOLZ,2660,2722
32,2,7,4,5,42292,2,1,STRV - HOLZ,2662,2660
32,2,7,3,4,42292,2,1,STRV - HOLZ,2807,2662
32,2,7,2,3,42292,2,1,STRV - HOLZ,2836,2807
32,2,7,1,2,42292,2,1,STRV - HOLZ,2714,2836
32,2,7,1,2,32364,10,2,GAR6 - HERD,2144,2868
32,2,1,6,7,42293,8,1,STRV - HERD für Einfahrt,2722,701
32,2,1,5,6,42293,8,1,STRV - HERD für Einfahrt,2660,2722
32,2,1,4,5,42293,8,1,STRV - HERD für Einfahrt,2662,2660
32,2,1,3,4,42293,8,1,STRV - HERD für Einfahrt,2807,2662
32,2,1,2,3,42293,8,1,STRV - HERD für Einfahrt,2836,2807
32,2,1,1,2,42293,8,1,STRV - HERD für Einfahrt,2714,2836
32,1,3,7,8,42291,1,1,HOLZ - STRV,2702,1525
32,1,3,6,7,42291,1,1,HOLZ - STRV,2429,2702
32,1,3,5,6,42291,1,1,HOLZ - STRV,2454,2429
32,1,3,4,5,42291,1,1,HOLZ - STRV,2457,2454
32,1,3,3,4,42291,1,1,HOLZ - STRV,1845,2457
32,1,3,2,3,42291,1,1,HOLZ - STRV,1598,1845
32,1,3,1,2,42291,1,1,HOLZ - STRV,2849,1598
32,1,3,25,26,42291,1,1,HOLZ - STRV,2836,2714
32,1,3,24,25,42291,1,1,HOLZ - STRV,2807,2836
32,1,3,23,24,42291,1,1,HOLZ - STRV,2662,2807
32,1,3,22,23,42291,1,1,HOLZ - STRV,2660,2662
32,1,3,21,22,42291,1,1,HOLZ - STRV,2722,2660
32,1,3,20,21,42291,1,1,HOLZ - STRV,701,2722
32,1,3,19,20,42291,1,1,HOLZ - STRV,2738,701
32,1,3,18,19,42291,1,1,HOLZ - STRV,1906,2738
32,1,3,17,18,42291,1,1,HOLZ - STRV,2247,1906
32,1,3,16,17,42291,1,1,HOLZ - STRV,2528,2247
32,1,3,15,16,42291,1,1,HOLZ - STRV,2650,2528
32,1,3,14,15,42291,1,1,HOLZ - STRV,2787,2650
32,1,3,13,14,42291,1,1,HOLZ - STRV,2287,2787
32,1,3,12,13,42291,1,1,HOLZ - STRV,2673,2287
32,1,3,11,12,42291,1,1,HOLZ - STRV,2752,2673
32,1,3,10,11,42291,1,1,HOLZ - STRV,1523,2752
32,1,3,9,10,42291,1,1,HOLZ - STRV,1309,1523
32,1,3,8,9,42291,1,1,HOLZ - STRV,1525,1309
32,1,6,13,14,41905,7,1,HOLZ - HARP für Einfahrt,2756,2526
32,1,6,12,13,41905,7,1,HOLZ - HARP für Einfahrt,2893,2756
32,1,6,11,12,41905,7,1,HOLZ - HARP für Einfahrt,1574,2893
32,1,6,10,11,41905,7,1,HOLZ - HARP für Einfahrt,2749,1574
32,1,6,9,10,41905,7,1,HOLZ - HARP für Einfahrt,1309,2749
32,1,6,8,9,41905,7,1,HOLZ - HARP für Einfahrt,1525,1309
32,1,6,7,8,41905,7,1,HOLZ - HARP für Einfahrt,2702,1525
32,1,6,6,7,41905,7,1,HOLZ - HARP für Einfahrt,2429,2702
32,1,4,1,2,27310,11,2,GAR6 - HARP,2144,2526
33,1,6,26,27,43469,15,1,BTIE - ALBP Für Einfahrt,2526,1535
33,1,6,25,26,43469,15,1,BTIE - ALBP Für Einfahrt,2756,2526
33,1,6,24,25,43469,15,1,BTIE - ALBP Für Einfahrt,2893,2756
33,1,6,23,24,43469,15,1,BTIE - ALBP Für Einfahrt,1574,2893
33,1,6,22,23,43469,15,1,BTIE - ALBP Für Einfahrt,2749,1574
33,1,6,21,22,43469,15,1,BTIE - ALBP Für Einfahrt,2789,2749
33,1,6,20,21,43469,15,1,BTIE - ALBP Für Einfahrt,2693,2789
33,1,6,19,20,43469,15,1,BTIE - ALBP Für Einfahrt,2752,2693
33,1,6,18,19,43469,15,1,BTIE - ALBP Für Einfahrt,1539,2752
33,1,6,17,18,43469,15,1,BTIE - ALBP Für Einfahrt,2861,1539
33,1,6,16,17,43469,15,1,BTIE - ALBP Für Einfahrt,2260,2861
33,1,6,15,16,43469,15,1,BTIE - ALBP Für Einfahrt,2748,2260
33,1,6,14,15,43469,15,1,BTIE - ALBP Für Einfahrt,2600,2748
33,1,6,13,14,43469,15,1,BTIE - ALBP Für Einfahrt,2606,2600
33,1,6,12,13,43469,15,1,BTIE - ALBP Für Einfahrt,2845,2606
33,1,6,11,12,43469,15,1,BTIE - ALBP Für Einfahrt,2621,2845
33,1,6,10,11,43469,15,1,BTIE - ALBP Für Einfahrt,2639,2621
33,1,6,9,10,43469,15,1,BTIE - ALBP Für Einfahrt,2637,2639
33,1,6,8,9,43469,15,1,BTIE - ALBP Für Einfahrt,1905,2637
33,1,6,7,8,43469,15,1,BTIE - ALBP Für Einfahrt,2620,1905
33,1,6,6,7,43469,15,1,BTIE - ALBP Für Einfahrt,2113,2620
33,1,6,5,6,43469,15,1,BTIE - ALBP Für Einfahrt,2638,2113
33,1,6,4,5,43469,15,1,BTIE - ALBP Für Einfahrt,2615,2638
33,1,6,3,4,43469,15,1,BTIE - ALBP Für Einfahrt,2680,2615
33,1,6,2,3,43469,15,1,BTIE - ALBP Für Einfahrt,2651,2680
33,1,6,1,2,43469,15,1,BTIE - ALBP Für Einfahrt,2788,2651
32,1,8,13,14,41905,7,1,HOLZ - HARP für Einfahrt,2756,2526
32,1,8,12,13,41905,7,1,HOLZ - HARP für Einfahrt,2893,2756
32,1,8,11,12,41905,7,1,HOLZ - HARP für Einfahrt,1574,2893
32,1,8,10,11,41905,7,1,HOLZ - HARP für Einfahrt,2749,1574
32,1,8,9,10,41905,7,1,HOLZ - HARP für Einfahrt,1309,2749
32,1,8,8,9,41905,7,1,HOLZ - HARP für Einfahrt,1525,1309
32,1,8,7,8,41905,7,1,HOLZ - HARP für Einfahrt,2702,1525
32,1,8,6,7,41905,7,1,HOLZ - HARP für Einfahrt,2429,2702
32,1,8,5,6,41905,7,1,HOLZ - HARP für Einfahrt,2454,2429
32,1,8,4,5,41905,7,1,HOLZ - HARP für Einfahrt,2457,2454
32,1,8,3,4,41905,7,1,HOLZ - HARP für Einfahrt,1845,2457
32,1,8,2,3,41905,7,1,HOLZ - HARP für Einfahrt,1598,1845
32,1,8,1,2,41905,7,1,HOLZ - HARP für Einfahrt,2849,1598
32,1,4,13,14,41905,7,1,HOLZ - HARP für Einfahrt,2756,2526
32,1,4,12,13,41905,7,1,HOLZ - HARP für Einfahrt,2893,2756
32,1,4,11,12,41905,7,1,HOLZ - HARP für Einfahrt,1574,2893
32,1,4,10,11,41905,7,1,HOLZ - HARP für Einfahrt,2749,1574
32,1,4,9,10,41905,7,1,HOLZ - HARP für Einfahrt,1309,2749
32,1,4,8,9,41905,7,1,HOLZ - HARP für Einfahrt,1525,1309
32,1,4,7,8,41905,7,1,HOLZ - HARP für Einfahrt,2702,1525
32,1,4,6,7,41905,7,1,HOLZ - HARP für Einfahrt,2429,2702
32,1,4,5,6,41905,7,1,HOLZ - HARP für Einfahrt,2454,2429
32,1,4,4,5,41905,7,1,HOLZ - HARP für Einfahrt,2457,2454
32,1,4,3,4,41905,7,1,HOLZ - HARP für Einfahrt,1845,2457
32,1,4,2,3,41905,7,1,HOLZ - HARP für Einfahrt,1598,1845
32,1,4,1,2,41905,7,1,HOLZ - HARP für Einfahrt,2849,1598
32,2,7,10,11,42293,8,1,STRV - HERD für Einfahrt,2247,2528
32,2,7,9,10,42293,8,1,STRV - HERD für Einfahrt,1906,2247
32,2,7,8,9,42293,8,1,STRV - HERD für Einfahrt,2738,1906
32,2,7,7,8,42293,8,1,STRV - HERD für Einfahrt,701,2738
32,2,7,6,7,42293,8,1,STRV - HERD für Einfahrt,2722,701
32,2,7,5,6,42293,8,1,STRV - HERD für Einfahrt,2660,2722
32,2,7,4,5,42293,8,1,STRV - HERD für Einfahrt,2662,2660
32,2,7,3,4,42293,8,1,STRV - HERD für Einfahrt,2807,2662
32,2,7,2,3,42293,8,1,STRV - HERD für Einfahrt,2836,2807
32,2,7,1,2,42293,8,1,STRV - HERD für Einfahrt,2714,2836
32,2,7,14,15,42293,8,1,STRV - HERD für Einfahrt,2526,2868
32,2,7,13,14,42293,8,1,STRV - HERD für Einfahrt,2529,2526
32,2,7,12,13,42293,8,1,STRV - HERD für Einfahrt,2527,2529
32,2,7,11,12,42293,8,1,STRV - HERD für Einfahrt,2528,2527
32,2,5,14,15,42293,8,1,STRV - HERD für Einfahrt,2526,2868
32,2,5,13,14,42293,8,1,STRV - HERD für Einfahrt,2529,2526
32,2,5,12,13,42293,8,1,STRV - HERD für Einfahrt,2527,2529
32,2,5,11,12,42293,8,1,STRV - HERD für Einfahrt,2528,2527
32,2,5,10,11,42293,8,1,STRV - HERD für Einfahrt,2247,2528
32,2,5,9,10,42293,8,1,STRV - HERD für Einfahrt,1906,2247
32,2,5,8,9,42293,8,1,STRV - HERD für Einfahrt,2738,1906
32,2,5,7,8,42293,8,1,STRV - HERD für Einfahrt,701,2738
32,2,5,6,7,42293,8,1,STRV - HERD für Einfahrt,2722,701
32,2,5,5,6,42293,8,1,STRV - HERD für Einfahrt,2660,2722
32,2,5,4,5,42293,8,1,STRV - HERD für Einfahrt,2662,2660
32,2,5,3,4,42293,8,1,STRV - HERD für Einfahrt,2807,2662
32,2,5,2,3,42293,8,1,STRV - HERD für Einfahrt,2836,2807
32,2,5,1,2,42293,8,1,STRV - HERD für Einfahrt,2714,2836
32,1,7,1,2,27313,15,3,HERD - GAR6,2868,2144
33,2,2,33,34,43012,2,1,TRIE - BTIE,2651,2788
33,2,2,32,33,43012,2,1,TRIE - BTIE,2680,2651
33,2,2,31,32,43012,2,1,TRIE - BTIE,2615,2680
33,2,2,30,31,43012,2,1,TRIE - BTIE,2638,2615
33,2,2,29,30,43012,2,1,TRIE - BTIE,2113,2638
33,2,2,28,29,43012,2,1,TRIE - BTIE,2620,2113
33,2,2,27,28,43012,2,1,TRIE - BTIE,1905,2620
33,2,2,26,27,43012,2,1,TRIE - BTIE,2637,1905
33,2,2,25,26,43012,2,1,TRIE - BTIE,2639,2637
33,2,2,24,25,43012,2,1,TRIE - BTIE,2621,2639
33,2,2,23,24,43012,2,1,TRIE - BTIE,2845,2621
33,2,2,22,23,43012,2,1,TRIE - BTIE,2701,2845
33,2,2,21,22,43012,2,1,TRIE - BTIE,2656,2701
33,2,2,20,21,43012,2,1,TRIE - BTIE,2600,2656
33,2,2,19,20,43012,2,1,TRIE - BTIE,2748,2600
33,2,2,18,19,43012,2,1,TRIE - BTIE,2260,2748
33,2,2,17,18,43012,2,1,TRIE - BTIE,2861,2260
33,2,2,16,17,43012,2,1,TRIE - BTIE,1539,2861
33,2,2,15,16,43012,2,1,TRIE - BTIE,2752,1539
33,2,2,14,15,43012,2,1,TRIE - BTIE,2693,2752
33,2,2,13,14,43012,2,1,TRIE - BTIE,2789,2693
33,2,2,12,13,43012,2,1,TRIE - BTIE,2749,2789
33,2,2,11,12,43012,2,1,TRIE - BTIE,1574,2749
33,2,2,10,11,43012,2,1,TRIE - BTIE,2893,1574
33,2,2,9,10,43012,2,1,TRIE - BTIE,2756,2893
33,2,2,8,9,43012,2,1,TRIE - BTIE,2526,2756
33,2,2,7,8,43012,2,1,TRIE - BTIE,1535,2526
33,2,2,6,7,43012,2,1,TRIE - BTIE,2582,1535
33,2,2,5,6,43012,2,1,TRIE - BTIE,2871,2582
33,2,2,4,5,43012,2,1,TRIE - BTIE,2829,2871
33,2,2,3,4,43012,2,1,TRIE - BTIE,2840,2829
33,2,2,2,3,43012,2,1,TRIE - BTIE,2851,2840
33,2,2,1,2,43012,2,1,TRIE - BTIE,1270,2851
33,2,8,11,12,43012,2,1,TRIE - BTIE,1574,2749
33,2,8,10,11,43012,2,1,TRIE - BTIE,2893,1574
33,2,8,9,10,43012,2,1,TRIE - BTIE,2756,2893
33,2,8,8,9,43012,2,1,TRIE - BTIE,2526,2756
33,2,8,7,8,43012,2,1,TRIE - BTIE,1535,2526
33,2,8,6,7,43012,2,1,TRIE - BTIE,2582,1535
33,2,8,5,6,43012,2,1,TRIE - BTIE,2871,2582
33,2,8,4,5,43012,2,1,TRIE - BTIE,2829,2871
33,2,8,3,4,43012,2,1,TRIE - BTIE,2840,2829
33,2,8,2,3,43012,2,1,TRIE - BTIE,2851,2840
33,2,8,1,2,43012,2,1,TRIE - BTIE,1270,2851
33,2,4,10,11,43012,2,1,TRIE - BTIE,2893,1574
33,2,4,9,10,43012,2,1,TRIE - BTIE,2756,2893
33,2,4,8,9,43012,2,1,TRIE - BTIE,2526,2756
33,2,4,7,8,43012,2,1,TRIE - BTIE,1535,2526
33,2,4,6,7,43012,2,1,TRIE - BTIE,2582,1535
33,2,4,5,6,43012,2,1,TRIE - BTIE,2871,2582
33,2,4,4,5,43012,2,1,TRIE - BTIE,2829,2871
33,2,4,3,4,43012,2,1,TRIE - BTIE,2840,2829
33,2,4,2,3,43012,2,1,TRIE - BTIE,2851,2840
33,2,4,1,2,43012,2,1,TRIE - BTIE,1270,2851
33,2,3,33,34,43012,2,1,TRIE - BTIE,2651,2788
33,2,3,32,33,43012,2,1,TRIE - BTIE,2680,2651
33,2,3,31,32,43012,2,1,TRIE - BTIE,2615,2680
33,2,3,30,31,43012,2,1,TRIE - BTIE,2638,2615
33,2,3,29,30,43012,2,1,TRIE - BTIE,2113,2638
33,2,3,28,29,43012,2,1,TRIE - BTIE,2620,2113
33,2,3,27,28,43012,2,1,TRIE - BTIE,1905,2620
33,2,3,26,27,43012,2,1,TRIE - BTIE,2637,1905
33,2,3,25,26,43012,2,1,TRIE - BTIE,2639,2637
33,2,3,24,25,43012,2,1,TRIE - BTIE,2621,2639
33,2,3,23,24,43012,2,1,TRIE - BTIE,2845,2621
33,2,3,22,23,43012,2,1,TRIE - BTIE,2701,2845
33,2,3,21,22,43012,2,1,TRIE - BTIE,2656,2701
33,2,3,20,21,43012,2,1,TRIE - BTIE,2600,2656
33,2,3,19,20,43012,2,1,TRIE - BTIE,2748,2600
33,2,3,18,19,43012,2,1,TRIE - BTIE,2260,2748
33,2,3,17,18,43012,2,1,TRIE - BTIE,2861,2260
33,2,3,16,17,43012,2,1,TRIE - BTIE,1539,2861
33,2,3,15,16,43012,2,1,TRIE - BTIE,2752,1539
33,2,3,14,15,43012,2,1,TRIE - BTIE,2693,2752
33,2,3,13,14,43012,2,1,TRIE - BTIE,2789,2693
33,2,3,12,13,43012,2,1,TRIE - BTIE,2749,2789
33,2,3,11,12,43012,2,1,TRIE - BTIE,1574,2749
33,2,3,10,11,43012,2,1,TRIE - BTIE,2893,1574
33,2,3,9,10,43012,2,1,TRIE - BTIE,2756,2893
33,2,3,8,9,43012,2,1,TRIE - BTIE,2526,2756
33,2,3,7,8,43012,2,1,TRIE - BTIE,1535,2526
33,2,3,6,7,43012,2,1,TRIE - BTIE,2582,1535
33,2,3,5,6,43012,2,1,TRIE - BTIE,2871,2582
33,2,3,4,5,43012,2,1,TRIE - BTIE,2829,2871
33,2,3,3,4,43012,2,1,TRIE - BTIE,2840,2829
33,2,3,2,3,43012,2,1,TRIE - BTIE,2851,2840
33,2,3,1,2,43012,2,1,TRIE - BTIE,1270,2851
33,2,4,33,34,43012,2,1,TRIE - BTIE,2651,2788
33,2,4,32,33,43012,2,1,TRIE - BTIE,2680,2651
33,2,4,31,32,43012,2,1,TRIE - BTIE,2615,2680
33,2,4,30,31,43012,2,1,TRIE - BTIE,2638,2615
33,2,4,29,30,43012,2,1,TRIE - BTIE,2113,2638
33,2,4,28,29,43012,2,1,TRIE - BTIE,2620,2113
33,2,4,27,28,43012,2,1,TRIE - BTIE,1905,2620
33,2,4,26,27,43012,2,1,TRIE - BTIE,2637,1905
33,2,4,25,26,43012,2,1,TRIE - BTIE,2639,2637
33,2,4,24,25,43012,2,1,TRIE - BTIE,2621,2639
33,2,4,23,24,43012,2,1,TRIE - BTIE,2845,2621
33,2,4,22,23,43012,2,1,TRIE - BTIE,2701,2845
33,2,4,21,22,43012,2,1,TRIE - BTIE,2656,2701
33,2,4,20,21,43012,2,1,TRIE - BTIE,2600,2656
33,2,4,19,20,43012,2,1,TRIE - BTIE,2748,2600
33,2,4,18,19,43012,2,1,TRIE - BTIE,2260,2748
33,2,4,17,18,43012,2,1,TRIE - BTIE,2861,2260
33,2,4,16,17,43012,2,1,TRIE - BTIE,1539,2861
33,2,4,15,16,43012,2,1,TRIE - BTIE,2752,1539
33,2,4,14,15,43012,2,1,TRIE - BTIE,2693,2752
33,2,4,13,14,43012,2,1,TRIE - BTIE,2789,2693
33,2,4,12,13,43012,2,1,TRIE - BTIE,2749,2789
33,2,4,11,12,43012,2,1,TRIE - BTIE,1574,2749
33,2,8,33,34,43012,2,1,TRIE - BTIE,2651,2788
33,2,8,32,33,43012,2,1,TRIE - BTIE,2680,2651
33,2,8,31,32,43012,2,1,TRIE - BTIE,2615,2680
33,2,8,30,31,43012,2,1,TRIE - BTIE,2638,2615
33,2,8,29,30,43012,2,1,TRIE - BTIE,2113,2638
33,2,8,28,29,43012,2,1,TRIE - BTIE,2620,2113
33,2,8,27,28,43012,2,1,TRIE - BTIE,1905,2620
33,2,8,26,27,43012,2,1,TRIE - BTIE,2637,1905
33,2,8,25,26,43012,2,1,TRIE - BTIE,2639,2637
33,2,8,24,25,43012,2,1,TRIE - BTIE,2621,2639
33,2,8,23,24,43012,2,1,TRIE - BTIE,2845,2621
33,2,8,22,23,43012,2,1,TRIE - BTIE,2701,2845
33,2,8,21,22,43012,2,1,TRIE - BTIE,2656,2701
33,2,8,20,21,43012,2,1,TRIE - BTIE,2600,2656
33,2,8,19,20,43012,2,1,TRIE - BTIE,2748,2600
33,2,8,18,19,43012,2,1,TRIE - BTIE,2260,2748
33,2,8,17,18,43012,2,1,TRIE - BTIE,2861,2260
33,2,8,16,17,43012,2,1,TRIE - BTIE,1539,2861
33,2,8,15,16,43012,2,1,TRIE - BTIE,2752,1539
33,2,8,14,15,43012,2,1,TRIE - BTIE,2693,2752
33,2,8,13,14,43012,2,1,TRIE - BTIE,2789,2693
33,2,8,12,13,43012,2,1,TRIE - BTIE,2749,2789
33,2,5,5,6,43012,2,1,TRIE - BTIE,2871,2582
33,2,5,4,5,43012,2,1,TRIE - BTIE,2829,2871
33,2,5,3,4,43012,2,1,TRIE - BTIE,2840,2829
33,2,5,2,3,43012,2,1,TRIE - BTIE,2851,2840
33,2,5,1,2,43012,2,1,TRIE - BTIE,1270,2851
33,2,8,15,16,43015,6,1,HARP - KFLU für Ausfahrt,2701,2845
33,2,8,14,15,43015,6,1,HARP - KFLU für Ausfahrt,2656,2701
33,2,8,13,14,43015,6,1,HARP - KFLU für Ausfahrt,2600,2656
33,2,8,12,13,43015,6,1,HARP - KFLU für Ausfahrt,2748,2600
33,2,8,11,12,43015,6,1,HARP - KFLU für Ausfahrt,2260,2748
33,2,8,10,11,43015,6,1,HARP - KFLU für Ausfahrt,2861,2260
33,2,8,9,10,43015,6,1,HARP - KFLU für Ausfahrt,1539,2861
33,2,8,8,9,43015,6,1,HARP - KFLU für Ausfahrt,2752,1539
33,2,8,7,8,43015,6,1,HARP - KFLU für Ausfahrt,2693,2752
33,2,8,6,7,43015,6,1,HARP - KFLU für Ausfahrt,2789,2693
33,2,8,5,6,43015,6,1,HARP - KFLU für Ausfahrt,2749,2789
33,2,8,4,5,43015,6,1,HARP - KFLU für Ausfahrt,1574,2749
33,2,8,3,4,43015,6,1,HARP - KFLU für Ausfahrt,2893,1574
33,2,8,2,3,43015,6,1,HARP - KFLU für Ausfahrt,2756,2893
33,2,8,1,2,43015,6,1,HARP - KFLU für Ausfahrt,2526,2756
33,2,5,33,34,43012,2,1,TRIE - BTIE,2651,2788
33,2,5,32,33,43012,2,1,TRIE - BTIE,2680,2651
33,2,5,31,32,43012,2,1,TRIE - BTIE,2615,2680
33,2,5,30,31,43012,2,1,TRIE - BTIE,2638,2615
33,2,5,29,30,43012,2,1,TRIE - BTIE,2113,2638
33,2,5,28,29,43012,2,1,TRIE - BTIE,2620,2113
33,2,5,27,28,43012,2,1,TRIE - BTIE,1905,2620
33,2,5,26,27,43012,2,1,TRIE - BTIE,2637,1905
33,2,5,25,26,43012,2,1,TRIE - BTIE,2639,2637
33,2,5,24,25,43012,2,1,TRIE - BTIE,2621,2639
33,2,5,23,24,43012,2,1,TRIE - BTIE,2845,2621
33,2,5,22,23,43012,2,1,TRIE - BTIE,2701,2845
33,2,5,21,22,43012,2,1,TRIE - BTIE,2656,2701
33,2,5,20,21,43012,2,1,TRIE - BTIE,2600,2656
33,2,5,19,20,43012,2,1,TRIE - BTIE,2748,2600
33,2,5,18,19,43012,2,1,TRIE - BTIE,2260,2748
33,2,5,17,18,43012,2,1,TRIE - BTIE,2861,2260
33,2,5,16,17,43012,2,1,TRIE - BTIE,1539,2861
33,2,5,15,16,43012,2,1,TRIE - BTIE,2752,1539
33,2,5,14,15,43012,2,1,TRIE - BTIE,2693,2752
33,2,5,13,14,43012,2,1,TRIE - BTIE,2789,2693
33,2,5,12,13,43012,2,1,TRIE - BTIE,2749,2789
33,2,5,11,12,43012,2,1,TRIE - BTIE,1574,2749
33,2,5,10,11,43012,2,1,TRIE - BTIE,2893,1574
33,2,5,9,10,43012,2,1,TRIE - BTIE,2756,2893
33,2,5,8,9,43012,2,1,TRIE - BTIE,2526,2756
33,2,5,7,8,43012,2,1,TRIE - BTIE,1535,2526
33,2,5,6,7,43012,2,1,TRIE - BTIE,2582,1535
33,1,1,1,2,27329,13,3,ALBP - GAR6 für Einfahrt von TRIE,1535,2144
33,2,1,13,14,43012,2,1,TRIE - BTIE,2789,2693
33,2,1,12,13,43012,2,1,TRIE - BTIE,2749,2789
33,2,1,11,12,43012,2,1,TRIE - BTIE,1574,2749
33,2,1,10,11,43012,2,1,TRIE - BTIE,2893,1574
33,2,1,9,10,43012,2,1,TRIE - BTIE,2756,2893
33,2,1,8,9,43012,2,1,TRIE - BTIE,2526,2756
33,2,1,7,8,43012,2,1,TRIE - BTIE,1535,2526
33,2,1,6,7,43012,2,1,TRIE - BTIE,2582,1535
33,2,1,5,6,43012,2,1,TRIE - BTIE,2871,2582
33,2,1,4,5,43012,2,1,TRIE - BTIE,2829,2871
33,2,1,3,4,43012,2,1,TRIE - BTIE,2840,2829
33,2,1,2,3,43012,2,1,TRIE - BTIE,2851,2840
33,2,1,1,2,43012,2,1,TRIE - BTIE,1270,2851
33,2,1,33,34,43012,2,1,TRIE - BTIE,2651,2788
33,2,1,32,33,43012,2,1,TRIE - BTIE,2680,2651
33,2,1,31,32,43012,2,1,TRIE - BTIE,2615,2680
33,2,1,30,31,43012,2,1,TRIE - BTIE,2638,2615
33,2,1,29,30,43012,2,1,TRIE - BTIE,2113,2638
33,2,1,28,29,43012,2,1,TRIE - BTIE,2620,2113
33,2,1,27,28,43012,2,1,TRIE - BTIE,1905,2620
33,2,1,26,27,43012,2,1,TRIE - BTIE,2637,1905
