:START_ID,:END_ID,:TYPE,properties:JSON
2809,2714,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""10"", ""seq_von"": ""1"", ""seq_nach"": ""2"", ""fahrweg_id"": ""36559"", ""fw_no"": ""2"", ""fw_typ"": ""1"", ""fw_lang"": ""ALBG - FRAN""}"
2711,1571,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""26"", ""seq_nach"": ""27"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2671,2711,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""25"", ""seq_nach"": ""26"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2731,2671,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""24"", ""seq_nach"": ""25"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2607,2731,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""23"", ""seq_nach"": ""24"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2804,2607,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""22"", ""seq_nach"": ""23"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2853,2804,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""21"", ""seq_nach"": ""22"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2635,2853,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""20"", ""seq_nach"": ""21"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2614,2635,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""19"", ""seq_nach"": ""20"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2712,2614,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""18"", ""seq_nach"": ""19"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
1574,2712,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""17"", ""seq_nach"": ""18"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2290,1574,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""16"", ""seq_nach"": ""17"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2298,2290,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""15"", ""seq_nach"": ""16"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2287,2298,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""14"", ""seq_nach"": ""15"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2294,2287,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""13"", ""seq_nach"": ""14"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2289,2294,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""12"", ""seq_nach"": ""13"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
1542,2289,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""11"", ""seq_nach"": ""12"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
1895,1542,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""10"", ""seq_nach"": ""11"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2035,1895,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""9"", ""seq_nach"": ""10"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
1528,2035,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""2"", ""seq_von"": ""8"", ""seq_nach"": ""9"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2298,2290,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""15"", ""seq_nach"": ""16"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2287,2298,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""14"", ""seq_nach"": ""15"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2294,2287,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""13"", ""seq_nach"": ""14"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2289,2294,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""12"", ""seq_nach"": ""13"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
1542,2289,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""11"", ""seq_nach"": ""12"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
1895,1542,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""10"", ""seq_nach"": ""11"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2035,1895,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""9"", ""seq_nach"": ""10"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
1528,2035,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""8"", ""seq_nach"": ""9"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2414,1528,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""7"", ""seq_nach"": ""8"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2508,2414,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""6"", ""seq_nach"": ""7"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
1852,2508,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""5"", ""seq_nach"": ""6"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2781,1852,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""4"", ""seq_nach"": ""5"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2183,2781,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""3"", ""seq_nach"": ""4"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
1854,2183,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""2"", ""seq_nach"": ""3"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2550,1854,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""1"", ""seq_nach"": ""2"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2550,2550,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""27"", ""seq_nach"": ""28"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
1854,2550,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""26"", ""seq_nach"": ""27"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2183,1854,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""25"", ""seq_nach"": ""26"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2781,2183,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""24"", ""seq_nach"": ""25"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
1852,2781,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""23"", ""seq_nach"": ""24"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2508,1852,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""22"", ""seq_nach"": ""23"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2414,2508,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""21"", ""seq_nach"": ""22"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
1528,2414,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""20"", ""seq_nach"": ""21"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2035,1528,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""19"", ""seq_nach"": ""20"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
1895,2035,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""18"", ""seq_nach"": ""19"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
1542,1895,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""17"", ""seq_nach"": ""18"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2289,1542,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""16"", ""seq_nach"": ""17"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2294,2289,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""15"", ""seq_nach"": ""16"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2287,2294,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""14"", ""seq_nach"": ""15"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2298,2287,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""13"", ""seq_nach"": ""14"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2290,2298,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""12"", ""seq_nach"": ""13"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
1574,2290,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""11"", ""seq_nach"": ""12"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2712,1574,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""10"", ""seq_nach"": ""11"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2614,2712,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""9"", ""seq_nach"": ""10"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2635,2614,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""8"", ""seq_nach"": ""9"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2853,2635,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""7"", ""seq_nach"": ""8"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2804,2853,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""6"", ""seq_nach"": ""7"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2607,2804,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""5"", ""seq_nach"": ""6"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2731,2607,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""4"", ""seq_nach"": ""5"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2671,2731,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""3"", ""seq_nach"": ""4"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2711,2671,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""2"", ""seq_nach"": ""3"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
1571,2711,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""4"", ""seq_von"": ""1"", ""seq_nach"": ""2"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2614,2635,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""19"", ""seq_nach"": ""20"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2712,2614,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""18"", ""seq_nach"": ""19"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
1574,2712,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""17"", ""seq_nach"": ""18"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2290,1574,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""16"", ""seq_nach"": ""17"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2711,1571,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""26"", ""seq_nach"": ""27"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2671,2711,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""25"", ""seq_nach"": ""26"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2731,2671,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""24"", ""seq_nach"": ""25"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2607,2731,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""23"", ""seq_nach"": ""24"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2804,2607,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""22"", ""seq_nach"": ""23"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2853,2804,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""21"", ""seq_nach"": ""22"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2635,2853,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""2"", ""kurs"": ""4"", ""seq_von"": ""20"", ""seq_nach"": ""21"", ""fahrweg_id"": ""36418"", ""fw_no"": ""32"", ""fw_typ"": ""1"", ""fw_lang"": ""LAUB - FRAN Knabenschiessen""}"
2635,2614,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""10"", ""seq_von"": ""8"", ""seq_nach"": ""9"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2853,2635,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""10"", ""seq_von"": ""7"", ""seq_nach"": ""8"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2804,2853,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""10"", ""seq_von"": ""6"", ""seq_nach"": ""7"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2607,2804,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""10"", ""seq_von"": ""5"", ""seq_nach"": ""6"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2731,2607,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""10"", ""seq_von"": ""4"", ""seq_nach"": ""5"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2671,2731,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""10"", ""seq_von"": ""3"", ""seq_nach"": ""4"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2711,2671,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""10"", ""seq_von"": ""2"", ""seq_nach"": ""3"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
1895,2035,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""10"", ""seq_von"": ""18"", ""seq_nach"": ""19"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
1542,1895,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""10"", ""seq_von"": ""17"", ""seq_nach"": ""18"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2289,1542,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""10"", ""seq_von"": ""16"", ""seq_nach"": ""17"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2294,2289,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""10"", ""seq_von"": ""15"", ""seq_nach"": ""16"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2287,2294,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""10"", ""seq_von"": ""14"", ""seq_nach"": ""15"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2298,2287,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""10"", ""seq_von"": ""13"", ""seq_nach"": ""14"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2290,2298,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""10"", ""seq_von"": ""12"", ""seq_nach"": ""13"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
1574,2290,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""10"", ""seq_von"": ""11"", ""seq_nach"": ""12"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2712,1574,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""10"", ""seq_von"": ""10"", ""seq_nach"": ""11"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
2614,2712,CONNECTED_BY,"{""linie"": ""13"", ""richtung"": ""1"", ""kurs"": ""10"", ""seq_von"": ""9"", ""seq_nach"": ""10"", ""fahrweg_id"": ""36417"", ""fw_no"": ""31"", ""fw_typ"": ""1"", ""fw_lang"": ""FRAN - LAUB Knabenschiessen""}"
